id,mdb,project_name,region,multi_country,country,iso_country_code,city,year,context,sector,subset,amounttotal_2020usd,amountmdb_2020usd,sponsor1,amount1,sponsor2,amount2,sponsor3,amount3,sponsor4,amount4,sponsor5,amount5,sponsor6,amount6,sponsor7,amount7,ppp_sanitation,ppp_water,amount_sanitation,amount_water,primaryc,secondaryc,towns,network_infrastructure,n_drains_sewers,n_treatment,non_network_infrastructure,nn_containment,nn_transport,nn_treatment,nn_disposal,nn_reuse,ur1,ur2,ur3,ur4,ur5,er1,er2,er3
40052-013,AsDB,"Kunming Qingshuihai Water Supply Project (formerly Kunming Qingshuihai Water Supply, Water Source and Environment Management Project)",Eastern Asia,0,China,CHN,MULTI,2007,Urban,Water,1,195722571.318218,99858454.7541928,Private,123699660.826756,AsDB,99858454.7541928,GOV,95864116.5640251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P090377,IBRD,CN-GEF-Second Shandong Environment Project,Eastern Asia,0,China,CHN,MULTI,2007,Urban,Water & Sanitation +,2,257759636.33426,136955870.695375,IBRD,136955870.695375,GOV,114562612.216748,OTHER_MULTI_BI_LATERAL,6241153.42213705,NA,NA,NA,NA,NA,NA,NA,NA,BOT_type,Non,182380000,30390000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P102474,IBRD,GPOBA W3 - Honduras OBA Fund,Central America,0,Honduras,HND,MULTI,2007,Both,Water & Sanitation,1,5492215.01148061,5492215.01148061,IBRD,5492215.01148061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P089082,IBRD,PH-GEF-Manila Third Sewerage Project,South-eastern Asia,0,Philippines,PHL,Manila,2007,Urban,Sanitation,3,115848289.821708,79886763.8033543,IBRD,79886763.8033543,GOV,30531722.5410945,IBRD,6241153.42213705,Private,4181572.79283183,NA,NA,NA,NA,NA,NA,Concession,NA,92810000,NA,1,0,0,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE
P103885,IBRD,West Beka'a Emergency Water Supply Project,Western Asia,0,Lebanon,LBN,NA,2007,Rural,Water +,1,18723460.2664112,18723460.2664112,IBRD,18723460.2664112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P106775,IBRD,Improved access to water services in Metro Manila,South-eastern Asia,0,Philippines,PHL,Manila,2007,Urban,Water,3,21219921.635266,3495045.91639675,Private,17475229.5819837,IBRD,3495045.91639675,COM,960513.511666892,NA,NA,NA,NA,NA,NA,NA,NA,NA,Concession,NA,17000000,1,0,0,FALSE,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
P-AO-E00-003,AfDB,"Angola - Sumbe Water Supply, Sanitation and Institutional Support Project",Middle Africa,0,Angola,AGO,Sumbe,2007,Urban,Water & Sanitation,2,45852825.1625769,22926412.5812884,AfDB,22926412.5812884,GOV,22926412.5812884,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,5000000,15000000,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40031-023,AsDB,MFF - Rajasthan Urban Sector Development Investment Program (Tranche 1),Southern Asia,0,India,IND,MULTI,2007,Urban,Water & Sanitation +,2,93617301.3320558,74893841.0656446,AsDB,74893841.0656446,GOV,18723460.2664112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,5900000,20600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P085539,IBRD,CITY-PORT OF LIMON PROJECT,Central America,0,Costa Rica,CRI,Limon,2007,Urban,Sanitation +,3,99483985.5488646,90496724.6209873,IBRD,90496724.6209873,GOV,8987260.92787736,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,30112000,NA,0,1,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
P-CD-EA0-004,AfDB,Projet d'approvisionnement en eau potableA en Milieu Semi-Urbain,Western Africa,0,Democratic Republic of the Congo,COD,MULTI,2007,Urban,Water,1,149021681.778375,133737406.724183,AfDB,133737406.724183,GOV,15284275.0541923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Promotion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P104945,IBRD,OBA for Coverage Expansion in the Mozambique Water Sector,Eastern Africa,0,Mozambique,MOZ,MULTI,2007,Urban,Water,3,6241153.42213705,6241153.42213705,IBRD,6241153.42213705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Lease&Affermage,NA,5000000,5,0,0,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE
P102478,IBRD,Senegal Sanitation- Supporting Access to on-site sanitation services through OBA scheme in Senegal,Western Africa,0,Senegal,SEN,Dakar,2007,Urban,Sanitation,3,9686270.11115671,9611376.27009106,IBRD,9611376.27009106,COM,748938.410656446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,7760000,NA,1,0,0,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
41654-012,AsDB,Supporting Capacity Development for Water Services Operations and Public-Private Partnership in Kathmandu Valley,Southern Asia,0,Nepal,NPL,Kathmandu,2007,Urban,Water & Sanitation +,2,3744692.05328223,3120576.71106853,AsDB,3120576.71106853,GOV,624115.342213705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P095315,IBRD,"Western Provinces Rural Water Supply, Sanitation and Hygiene Promotion Project",Eastern Asia,0,China,CHN,NA,2007,Rural,Water & Sanitation,1,94066664.3784496,31205767.1106853,GOV,31655130.1570791,IBRD,31205767.1106853,OTHER_MULTI_BI_LATERAL,31205767.1106853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
41105-012,AsDB,Emergency Assistance Project,Melanesia,0,Solomon Islands,SLB,NA,2007,Rural,Water +,1,12170249.1731673,6178741.88791568,AsDB,6178741.88791568,OTHER_MULTI_BI_LATERAL,4992922.73770964,GOV,998584.547541928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38189-022,AsDB,Dili Urban Water Supply Sector Project,South-eastern Asia,0,Timor-Leste,TLS,MULTI,2007,Urban,Water,1,9361730.13320558,7489384.10656446,AsDB,7489384.10656446,GOV,1872346.02664112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P093775,IBRD,INTEGRATED NUTRIENT POLLUTION CONTROL PROJECT,Eastern Europe,0,Romania,ROU,NA,2007,Rural,Sanitation +,1,101855623.849277,85004509.6095067,IBRD,85004509.6095067,IBRD,6865268.76435076,COM,5991507.28525157,GOV,3994338.19016771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P087154,IBRD,Water Sector Support Project,Eastern Africa,0,United Republic of Tanzania,TZA,MULTI,2007,Both,Water & Sanitation +,1,1187067380.89047,249646136.885482,IBRD,249646136.885482,GOV,313305901.79128,NA,258383751.676474,AfDB,99858454.7541928,NA,87376147.9099187,NA,74893841.0656446,NA,103603146.807475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P074139,IBRD,ENVIRONMENTAL INFRASTRUCTURE PROJECT,Eastern Europe,0,Republic of Moldova,MDA,Soroca,2007,Urban,Sanitation,3,12357483.7758314,4004324.03564313,IBRD,5694428.38235785,IBRD,4004324.03564313,GOV,2658731.35783038,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,9900000,NA,0,1,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
P074139,IBRD,ENVIRONMENTAL INFRASTRUCTURE PROJECT,Eastern Europe,0,Republic of Moldova,MDA,NA,2007,Rural,Sanitation +,1,12357483.7758314,4004324.03564313,IBRD,5694428.38235785,IBRD,4004324.03564313,GOV,2658731.35783038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P104092,IBRD,WATER MANAGEMENT IMPROVEMENT PROJECT,South America,0,Bolivia (Plurinational State of),BOL,Santa Cruz,2007,Urban,Sanitation,0,6241153.42213705,NA,NA,6241153.42213705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
38254-033,AsDB,MFF - North Karnataka Urban Sector Investment Program (Subproject 1),Southern Asia,0,India,IND,MULTI,2007,Urban,Water & Sanitation +,2,549221501.148061,337022284.795401,AsDB,337022284.795401,GOV,212199216.35266,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Service-O&M,Service-O&M,163000000,92000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2404,AsDB,MFF-INDIA INFRASTRUCTURE PROJECT FINANCING FACILITY-PROJECT 1,Southern Asia,0,India,IND,MULTI,2007,Urban,Water & Sanitation +,2,374469205.328223,374469205.328223,AsDB,374469205.328223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Promotion,Promotion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P089013,IBRD,Recife Urban Development and Social Inclusion (CAPIBARIBE MELHOR),South America,0,Brazil,BRA,Recife,2007,Urban,Water & Sanitation +,2,58417196.0312028,40892037.221842,IBRD,40892037.221842,GOV,17525158.8093608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Concession,Concession,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
37097-013,AsDB,Integrated Rural Development Sector Project in the Central Provinces,South-eastern Asia,0,Vietnam,VNM,NA,2007,Rural,Water +,1,211075808.736675,113588992.282894,AsDB,113588992.282894,OTHER_MULTI_BI_LATERAL,66530695.479981,GOV,30956120.9737998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P089929,IBRD,RIO GRANDE DO NORTE INTEGRATED WATER RESOURCES MANAGEMENT,South America,0,Brazil,BRA,MULTI,2007,Both,Water & Sanitation,1,74644194.9287591,44811481.570944,IBRD,44811481.570944,GOV,29832713.3578151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P098378,IBRD,"Second Phase Community Based Rural Development Project,",Western Africa,0,Burkina Faso,BFA,NA,2007,Rural,Water +,1,130939398.796435,92369070.6476284,IBRD,92369070.6476284,NA,18723460.2664112,GOV,8737614.79099187,COM,8737614.79099187,NA,2371638.30041208,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P089839,IBRD,RURAL WATER AND SANITATION PROJECT,Caribbean,0,Haiti,HTI,NA,2007,Rural,Water & Sanitation,1,6553211.09324391,6241153.42213705,IBRD,6241153.42213705,GOV,312057.671106853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P101432,IBRD,OSE MODERNIZATION & SYSTEMS REHABILITATION APL-2,South America,0,Uruguay,URY,MULTI,2007,Urban,Water & Sanitation,2,85004509.6095067,62411534.2213705,IBRD,62411534.2213705,GOV,22592975.3881361,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,6000000,33000000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P093461,IBRD,MONTENEGRO SUSTAINABLE TOURISM DEVELOPMENT PROJECT,Southern Europe,0,Montenegro,MNE,MULTI,2007,Both,Water +,3,51302281.1299666,12482306.8442741,GOV,38819974.2856925,IBRD,12482306.8442741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,NA,0,MULTI,0,TRUE,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
P098948,IBRD,INLAND WATERS PROJECT,Southern Europe,0,Croatia,HRV,MULTI,2007,Both,Water & Sanitation,1,174852154.274592,166526455.609461,IBRD,166526455.609461,GOV,8325698.66513083,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P110316,IBRD,Public Private Partnership Handwashing Initiatives,South-eastern Asia,0,Viet Nam,VNM,MULTI,2007,Urban,Sanitation,1,761420.71750072,0,NA,761420.71750072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P107163,IBRD,ID-Infrastructure DPL (IDPL),South-eastern Asia,0,Indonesia,IDN,MULTI,2007,Both,Water +,1,873761479.099187,499292273.770964,NA,499292273.770964,OTHER_MULTI_BI_LATERAL,124823068.442741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P081776,IBRD,CN-Second Guangdong Pearl River Delta Urban Environment Project,Eastern Asia,0,China,CHN,Guangzhou,2007,Urban,Sanitation +,3,234542545.60391,119830145.705031,IBRD,119830145.705031,GOV,114712399.898879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,89080000.00000001,NA,1,0,0,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE
P101473,IBRD,URBAN WATER SUPPLY AND SANITATION PROJECT,Eastern Africa,0,Ethiopia,ETH,MULTI,2007,Urban,Water & Sanitation,2,148539451.446862,124823068.442741,IBRD,124823068.442741,OTHER_MULTI_BI_LATERAL,11234076.1598467,IBRD,9985845.47541928,NA,NA,NA,NA,NA,NA,NA,NA,Non,Promotion,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P084002,IBRD,URBAN AND WATER DEVELOPMENT SUPPORT PROJECT,Middle Africa,0,Cameroon,CMR,MULTI,2007,Urban,Water +,3,114837222.967322,112340761.598467,IBRD,99858454.7541928,IBRD,12482306.8442741,GOV,2496461.36885482,NA,NA,NA,NA,NA,NA,NA,NA,NA,Promotion,NA,NA,5,0,0,TRUE,NA,NA,TRUE,NA,NA,NA,NA,NA,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
P081776,IBRD,SECOND GUANGDONG PEARL RIVER DELTA URBAN ENVIRONMENT PROJECT,Eastern Asia,0,China,CHN,MULTI,2007,Urban,Sanitation +,0,276220968.156942,119830145.705031,GOV,156390822.45191,IBRD,1198301457.05031,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P105288,IBRD,"BUENOS AIRES INFRASTRUCTURE 
SUSTAINABLE INVESTMENT DEVELOPMENT PROJECT - PHASE I1 (APL2)",South America,0,Argentina,ARG,Buenos Aires,2007,Urban,Water & Sanitation +,2,451235392.420509,337022284.795401,IBRD,337022284.795401,GOV,114213107.625108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Concession,Concession,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P103881,IBRD,WATER AND SANITATION SECTOR MODERNIZATION PROJECT,Central America,0,Honduras,HND,MULTI,2007,Urban,Water & Sanitation,2,43688073.9549594,37446920.5328223,IBRD,37446920.5328223,GOV,6241153.42213705,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Service-O&M,NA,4500000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-MU-EB0-005,AfDB,Plaines Wilhems Sewerage Project- Stage 1,Eastern Africa,0,Mauritius,MUS,MULTI,2007,Both,Sanitation,2,252897436.115429,26293968.0549095,AfDB,26212531.7179398,GOV,84921342.7354742,OTHER_MULTI_BI_LATERAL,105685030.396594,OTHER_MULTI_BI_LATERAL,34794652.1608688,NA,NA,NA,NA,NA,NA,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P096367,IBRD,WATER AND SANITATION SERVICE IMPROVEMENT PROJECT,Eastern Africa,0,Kenya,KEN,MULTI,2007,Urban,Water & Sanitation,2,198855630.336131,187234602.664112,IBRD,187234602.664112,GOV,11621027.6720192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,40825403,94948953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P077752,IBRD,SECOND SHANDONG ENVIRONMENT PROJECT,Eastern Asia,0,China,CHN,MULTI,2007,Urban,Water & Sanitation +,2,350890127.699389,183489910.610829,IBRD,183489910.610829,GOV,161159063.666423,OTHER_MULTI_BI_LATERAL,6241153.42213705,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,206900000,34600000,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-UG-E00-007,AfDB,Uganda - Roof Catchment Rainwater Harvesting and Management,Eastern Africa,0,Uganda,UGA,NA,2007,Rural,Water & Sanitation,1,882749.037358021,882749.037358021,AfDB,882749.037358021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P099528,IBRD,GEF Romania Integrated Nutrient Pollution Control Project,Eastern Europe,0,Romania,ROU,NA,2007,Rural,Sanitation +,1,91869778.3738574,85004509.6095067,IBRD,85004509.6095067,IBRD,6865268.76435076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-NE-EA0-007,AfDB,"Projet d'approvisionnement en eau potable et assainissement en Milieu Rural dans les Régions de Maradi,Tahoua et Tillaberi",Western Africa,0,Niger,NER,NA,2007,Rural,Water & Sanitation,1,49024312.2363218,26747481.3448365,AfDB,26747481.3448365,AfDB,19048027.7862871,GOV,2330851.94576433,COM,897951.159433797,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P104595,IBRD,CAR - Emergency Urban Infrastructure Rehabilitation & Maintenance,Middle Africa,0,Central African Republic,CAF,Bangui,2007,Urban,Water & Sanitation +,2,22468152.3196934,22468152.3196934,IBRD,22468152.3196934,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Service-O&M,NA,4500000,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
42011-012,AsDB,Wuhan Urban Environmental Improvement Project,Eastern Asia,0,China,CHN,Wuhan,2008,Urban,Water & Sanitation,2,1081873.41066639,841457.097184968,AsDB,841457.097184968,GOV,240416.31348142,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P106283,IBRD,NI Rural Water Supply and Sanitation Project (PRASNICA),Central America,0,Nicaragua,NIC,NA,2008,Rural,Water & Sanitation,1,27768084.207104,24041631.348142,IBRD,24041631.348142,GOV,3726452.858962,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P118405,IBRD,MOLDOVA REGIONAL DEVELOPMENT,Eastern Europe,0,Republic of Moldova,MDA,MULTI,2008,Both,Water & Sanitation +,1,21036427.4296242,0,NA,15026019.5925887,GOV,6010407.83703549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P111511,IBRD,Bage - RS Integrated Municipal Development Program,South America,0,Brazil,BRA,MULTI,2008,Urban,Water & Sanitation +,2,120208156.74071,72124894.0444259,IBRD,72124894.0444259,GOV,48083262.6962839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-MW-E00-004,AfDB,Malawi - The National Water Development Program,Eastern Africa,0,Malawi,MWI,MULTI,2008,Both,Water & Sanitation,1,280927106.109842,49195483.7609528,AfDB,49195483.7609528,GOV,32670359.8721385,NA,6268150.44058472,IBRD,54323970.4850675,OTHER_MULTI_BI_LATERAL,52044643.0521277,NA,79966404.1056414,NA,6837982.29881969,Non,Non,NA,NA,National,National,National,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-ZM-E00-008,AfDB,Zambia - The Nkana Water Supply and Sanitation Project,Eastern Africa,0,Zambia,ZMB,MULTI,2008,Both,Water & Sanitation,1,73733216.6484384,66477357.6535798,AfDB,66477357.6535798,GOV,7255858.99485867,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P101190,IBRD,WATER SUPPLY AND SANITATION PROJECT,Eastern Europe,0,Belarus,BLR,MULTI,2008,Both,Water & Sanitation,1,72124894.0444259,72124894.0444259,IBRD,72124894.0444259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2449,AsDB,RURAL INFRASTRUCTURE SUPPORT TO PNPM MANDIRI PROJECT,South-eastern Asia,0,Indonesia,IDN,NA,2008,Rural,Water & Sanitation +,1,75130097.9629436,60104078.3703549,AsDB,60104078.3703549,GOV,8053946.50162755,COM,6972073.09096117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
40665-013,AsDB,Songhua River Basin Water Pollution Control and Management Project,Eastern Asia,0,China,CHN,MULTI,2008,Urban,Water & Sanitation +,2,476384925.163433,240416313.48142,AsDB,240416313.48142,GOV,231520909.882607,Private,4447701.79940626,NA,NA,NA,NA,NA,NA,NA,NA,Promotion,Promotion,207200000,19400000,MULTI,MULTI,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P110092,IBRD,GREATER MANAGUA WATER AND SANITATION PROJECT,Central America,0,Nicaragua,NIC,Managua,2008,Urban,Water & Sanitation,2,48083262.6962839,48083262.6962839,IBRD,48083262.6962839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,Non,NA,15000000,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P-MR-EA0-007,AfDB,"Mauritania - The Nouakchott City ""Aftout-Essaheli"" Drinking Water Supply Project",Western Africa,0,Mauritania,MRT,Nouakchott,2008,Urban,Water,1,295894689.586148,17929547.3279458,AfDB,18994395.2744991,GOV,46289341.2839544,AfDB,49385427.7136978,NA,12707250.4386399,NA,133625570.756101,NA,44142974.617936,NA,40135157.2150167,NA,Non,NA,NA,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
P107146,IBRD,Acre Social and Economic Inclusion and Sustainable Development Project - PROACRE,South America,0,Brazil,BRA,MULTI,2008,Both,Water +,3,180312235.111065,144249788.088852,IBRD,144249788.088852,GOV,36062447.0222129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Non,NA,NA,0,3,0,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE
P083997,IBRD,ALTO SOLIMAES BASIC SERVICES AND SUSTAINABLE DEVELOPMENT PROJECT IN SUPPORT OF THE ZONA FRANCA VERDE PROGRAM APL PHASE 1,South America,0,Brazil,BRA,MULTI,2008,Both,Water & Sanitation +,1,42072854.8592484,29150478.0096221,IBRD,29150478.0096221,GOV,12922376.8496263,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
